,,mass,airspeed,drag,power,solar_power
E387D,56,6.0,15.0,5.717770412859755,263.89709597814254,168
E387D,57,7.0,15.0,5.571599786820879,257.1507593917328,168
E387D,58,8.0,15.0,5.490282876574879,253.39767122653282,168
E387D,59,9.0,15.0,5.466604255862189,252.30481180902407,168
E387D,60,10.0,15.0,5.493803202654264,253.56014781481218,168
E387D,61,11.0,15.0,5.565937531889168,256.88942454873086,168
E387D,62,12.0,15.0,5.6779599951931035,262.05969208583554,168
E387D,63,13.0,15.0,5.825713362142605,268.8790782527356,168
E387D,64,14.0,15.0,8.62793760951238,398.21250505441753,168
E387D,65,15.0,15.0,9.463250190411449,436.7653934036053,168
E387D,66,5.0,16.0,9.01308200366966,443.7209601806602,168
E387D,67,6.0,16.0,8.999422591900514,443.04849683202525,168
E387D,68,7.0,16.0,8.729583580676243,429.76411474098427,168
E387D,69,8.0,16.0,8.368417541390384,411.9836328069111,168
E387D,70,9.0,16.0,8.011995363905577,394.43669483842837,168
E387D,71,10.0,16.0,7.707185918904125,379.4306913922031,168
E387D,72,11.0,16.0,7.472384560427548,367.8712398979716,168
E387D,73,12.0,16.0,7.31116900758425,359.9344742195323,168
E387D,74,13.0,16.0,7.220136189701078,355.4528585698992,168
E387D,75,14.0,16.0,7.193097649278612,354.121730426024,168
E387D,76,15.0,16.0,7.223148417106055,355.60115284214424,168
E387D,77,5.0,17.0,6.121201878864975,320.18594443293716,168
E387D,78,6.0,17.0,6.045800957819634,316.24189625518085,168
E387D,79,7.0,17.0,6.011726070440412,314.4595175307292,168
E387D,80,8.0,17.0,9.43235961431134,493.3849644409007,168
E387D,81,9.0,17.0,9.667383395703986,505.6785160829776,168
E387D,82,10.0,17.0,10.475133910058483,547.9300814492128,168
E387D,83,11.0,17.0,10.816189130619017,565.7698929862254,168
E387D,84,12.0,17.0,10.756123105569326,562.6279778297801,168
E387D,85,13.0,17.0,10.488451975177922,548.6267187016143,168
E387D,86,14.0,17.0,10.154511195423156,531.1590471452113,168
E387D,87,15.0,17.0,9.83503501518665,514.4479854097632,168
E387D,88,5.0,18.0,8.859606320414423,490.68588851526044,168
E387D,89,6.0,18.0,8.449783127513937,467.9879886007719,168
E387D,90,7.0,18.0,8.118538328721957,449.64212282152374,168
E387D,91,8.0,18.0,7.862157889099108,435.4425907808736,168
E387D,92,9.0,18.0,7.674031777621456,425.0232984528806,168
E387D,93,10.0,18.0,7.546763325334842,417.9745841723912,168
E387D,94,11.0,18.0,7.473154663354654,413.89779673964233,168
E387D,95,12.0,18.0,7.446688160781582,412.43195967405677,168
E387D,96,13.0,18.0,12.80082498849552,708.9687685935979,168
E387D,97,14.0,18.0,11.083538899024443,613.8575390228922,168
E387D,98,15.0,18.0,11.994498430950614,664.3106823295725,168
E387D,99,5.0,19.0,12.513800042507606,731.5760024850599,168
E387D,100,6.0,19.0,12.594110912264371,736.2710994862248,168
E387D,101,7.0,19.0,12.292852295620037,718.659057282402,168
E387D,102,8.0,19.0,11.808450974955942,690.3402108435782,168
E387D,103,9.0,19.0,11.27396524128158,659.0933525672307,168
E387D,104,10.0,19.0,10.764245967829261,629.2943796577106,168
E387D,105,11.0,19.0,10.315962982275948,603.0870666561324,168
E387D,106,12.0,19.0,9.943451896997614,581.3094955167835,168
E387D,107,13.0,19.0,9.64892953967942,564.0912653966429,168
E387D,108,14.0,19.0,9.428563116460063,551.2083052699729,168
E387D,109,15.0,19.0,9.27600057872409,542.2892646023314,168
E387D,110,5.0,20.0,8.69765614647304,535.2403782444947,168
E387D,111,6.0,20.0,8.505131678871921,523.3927186998104,168
E387D,112,7.0,20.0,19.804905095769946,1218.7633905089199,168
E387D,113,8.0,20.0,12.680936164456767,780.3653024281086,168
E387D,114,9.0,20.0,12.952687509218949,797.0884621057813,168
E387D,115,10.0,20.0,13.939891402135109,857.8394709006219,168
E387D,116,11.0,20.0,14.404425807922012,886.4262035644315,168
E387D,117,12.0,20.0,14.352738420481877,883.2454412604231,168
E387D,118,13.0,20.0,13.99137724430156,861.0078304185575,168
E387D,119,14.0,20.0,13.493804759905919,830.3879852249796,168
E387D,120,15.0,20.0,12.970428784047218,798.1802328644442,168
E387D,121,5.0,21.0,12.434687254136975,803.4720994980814,168
E387D,122,6.0,21.0,11.83443481340331,764.6865571737522,168
E387D,123,7.0,21.0,11.316771696329013,731.2375557627977,168
E387D,124,8.0,21.0,10.882969032240013,703.2072297755084,168
E387D,125,9.0,21.0,10.528560308258143,680.3069737643724,168
E387D,126,10.0,21.0,10.246585297710176,662.0870500058882,168
E387D,127,11.0,21.0,10.029441967931357,648.0562502355646,168
E387D,128,12.0,21.0,32.70207698881355,2113.057282354106,168
E387D,129,13.0,21.0,15.915171935926963,1028.3649558598959,168
E387D,130,14.0,21.0,14.330852282062493,925.9935320717302,168
E387D,131,15.0,21.0,15.393861420031504,994.6802763712664,168
E387D,132,5.0,22.0,16.64000566497523,1126.4003834752464,168
E387D,133,6.0,22.0,16.810954603073224,1137.9723115926488,168
E387D,134,7.0,22.0,16.49411265696781,1116.5245490870518,168
E387D,135,8.0,22.0,15.90929435554837,1076.9368486832743,168
E387D,136,9.0,22.0,15.218324123130667,1030.1634791042297,168
E387D,137,10.0,22.0,14.520861443592048,982.9506207970002,168
E387D,138,11.0,22.0,13.871543836933812,938.996813577058,168
E387D,139,12.0,22.0,13.296549698648525,900.074133446977,168
E387D,140,13.0,22.0,12.805162617211451,866.8110079343135,168
E387D,141,14.0,22.0,12.397392289784884,839.2080934623613,168
E387D,142,15.0,22.0,12.068448918021547,816.9411575276124,168
E387D,143,5.0,23.0,11.822858597808306,836.69460846028,168
E387D,144,6.0,23.0,59.1791839175937,4188.065323398939,168
E387D,145,7.0,23.0,22.568021948932067,1597.1215533090383,168
E387D,146,8.0,23.0,16.412552526553043,1161.5037172637535,168
E387D,147,9.0,23.0,16.94055829808207,1198.870279556577,168
E387D,148,10.0,23.0,18.110944471613262,1281.6976087603232,168
E387D,149,11.0,23.0,18.685276933102557,1322.3426752657194,168
E387D,150,12.0,23.0,18.646450536411546,1319.5949610383555,168
E387D,151,13.0,23.0,18.209393200605444,1288.6647495813081,168
E387D,152,14.0,23.0,17.570791781647735,1243.4714183935318,168
E387D,153,15.0,23.0,16.865186601219833,1193.536282547865,168
E387D,154,5.0,24.0,16.620190991119053,1227.3371808826378,168
E387D,155,6.0,24.0,15.83009172494068,1168.9913889186962,168
E387D,156,7.0,24.0,15.123679949133026,1116.8255962436692,168
E387D,157,8.0,24.0,14.508196991084452,1071.3745470339286,168
E387D,158,9.0,24.0,13.982315709522341,1032.5402370108804,168
E387D,159,10.0,24.0,13.54053406596864,999.9163617946072,168
E387D,160,11.0,24.0,98.63498295335044,7283.814125785879,168
E387D,161,12.0,24.0,33.20809126990288,2452.2898168543666,168
E387D,162,13.0,24.0,19.323148930211982,1426.9402286925767,168
E387D,163,14.0,24.0,18.30457712335685,1351.722618340198,168
E387D,164,15.0,24.0,19.58484754991698,1446.2656652246383,168
E387D,165,5.0,25.0,21.411671546091323,1647.0516573916402,168
E387D,166,6.0,25.0,21.64801675591521,1665.2320581473239,168
E387D,167,7.0,25.0,21.308321040140353,1639.1016184723348,168
E387D,168,8.0,25.0,20.627408176038013,1586.7237058490778,168
E387D,169,9.0,25.0,19.788576417103492,1522.1981859310379,168
E387D,170,10.0,25.0,18.91177525470424,1454.751942669557,168
E387D,171,11.0,25.0,18.067786592603447,1389.829737892573,168
E387D,172,12.0,25.0,17.294088746374424,1330.3145189518787,168
E387D,173,13.0,25.0,16.60760500559987,1277.5080773538361,168
E387D,174,14.0,25.0,16.01276256011397,1231.750966162613,168
E387D,175,15.0,25.0,15.507256137225825,1192.8658567096786,168
SA7036A,0,5.0,10.0,1.3933401727105328,42.87200531417024,168
SA7036A,1,6.0,10.0,1.6346919789884424,50.29821473810592,168
SA7036A,2,7.0,10.0,1.8859837056392188,58.03026786582211,168
SA7036A,3,8.0,10.0,2.1485426512041723,66.10900465243607,168
SA7036A,4,9.0,10.0,2.4372192528569956,74.99136162636908,168
SA7036A,5,10.0,10.0,2.76069717425224,84.94452843853045,168
SA7036A,6,11.0,10.0,3.1380518948718175,96.55544291913284,168
SA7036A,7,12.0,10.0,3.568593591932705,109.80287975177554,168
SA7036A,8,13.0,10.0,4.041992122657528,124.3689883894624,168
SA7036A,9,14.0,10.0,4.555745388704495,140.17678119090752,168
SA7036A,10,15.0,10.0,5.107360979577988,157.14956860239965,168
SA7036A,11,5.0,11.0,1.1429044302877318,38.682919178969385,168
SA7036A,12,6.0,11.0,1.3218565377256983,44.73975973840825,168
SA7036A,13,7.0,11.0,1.536885866972938,52.01767549754558,168
SA7036A,14,8.0,11.0,1.7870791416659921,60.48575556407973,168
SA7036A,15,9.0,11.0,2.0717092519172393,70.11939006489116,168
SA7036A,16,10.0,11.0,2.687307857830487,90.95503518810878,168
SA7036A,17,11.0,11.0,3.0633604042741176,103.68296752927782,168
SA7036A,18,12.0,11.0,3.476737292716609,117.67418529194677,168
SA7036A,19,13.0,11.0,3.875731136295739,131.17859230539423,168
SA7036A,20,14.0,11.0,4.273202056099284,144.6314542064373,168
SA7036A,21,15.0,11.0,4.684063757564157,158.53754256370993,168
SA7036A,22,5.0,12.0,1.3894398297233188,51.302393712861,168
SA7036A,23,6.0,12.0,1.4999314224474853,55.38208329036869,168
SA7036A,24,7.0,12.0,1.64711588427008,60.81658649612602,168
SA7036A,25,8.0,12.0,1.8301232951263697,67.57378320466596,168
SA7036A,26,9.0,12.0,2.0476680736709945,75.60620579708286,168
SA7036A,27,10.0,12.0,2.298340337352889,84.86179707149128,168
SA7036A,28,11.0,12.0,2.581196103632206,95.30570228795837,168
SA7036A,29,12.0,12.0,2.8953169268286163,106.90400960597967,168
SA7036A,30,13.0,12.0,3.2395518134065577,119.61422080270367,168
SA7036A,31,14.0,12.0,3.612904302236097,133.39954346717894,168
SA7036A,32,15.0,12.0,4.468319683383002,164.9841113864493,168
SA7036A,33,5.0,13.0,1.6425299760744958,65.70119904297984,168
SA7036A,34,6.0,13.0,1.8380033279569716,73.52013311827886,168
SA7036A,35,7.0,13.0,2.027285757363372,81.09143029453487,168
SA7036A,36,8.0,13.0,2.1826807348450643,87.30722939380256,168
SA7036A,37,9.0,13.0,2.320864665014305,92.8345866005722,168
SA7036A,38,10.0,13.0,2.4826881844723587,99.30752737889432,168
SA7036A,39,11.0,13.0,2.6811652796639107,107.24661118655642,168
SA7036A,40,12.0,13.0,2.9093376803407316,116.37350721362927,168
SA7036A,41,13.0,13.0,3.1684187780679878,126.73675112271951,168
SA7036A,42,14.0,13.0,3.4580317597742525,138.32127039097008,168
SA7036A,43,15.0,13.0,3.7772354349453865,151.08941739781545,168
SA7036A,44,5.0,14.0,1.4629542086944305,63.01956591299086,168
SA7036A,45,6.0,14.0,1.558000342669594,67.11386091499789,168
SA7036A,46,7.0,14.0,1.6787500221570073,72.3153855698403,168
SA7036A,47,8.0,14.0,1.824179548110384,78.5800420724473,168
SA7036A,48,9.0,14.0,3.349035077457477,144.26612641355288,168
SA7036A,49,10.0,14.0,2.624530577977816,113.05670182058284,168
SA7036A,50,11.0,14.0,2.7977826568672515,120.51986829582006,168
SA7036A,51,12.0,14.0,3.1075630027293943,133.86425242526622,168
SA7036A,52,13.0,14.0,3.388854948906183,145.98144395288173,168
SA7036A,53,14.0,14.0,3.6295152323505264,156.34834847048418,168
SA7036A,54,15.0,14.0,3.8714521086018383,166.77024467823304,168
SA7036A,55,5.0,15.0,1.9089894162363106,88.10720382629127,168
SA7036A,56,6.0,15.0,1.9435176690347993,89.70081549391381,168
SA7036A,57,7.0,15.0,2.0017214139892885,92.387142184121,168
SA7036A,58,8.0,15.0,2.0855508379853704,96.25619252240172,168
SA7036A,59,9.0,15.0,2.1953465551280167,101.32368715975461,168
SA7036A,60,10.0,15.0,2.331043416686849,107.58661923170072,168
SA7036A,61,11.0,15.0,2.4921999946783573,115.02461513900107,168
SA7036A,62,12.0,15.0,2.6775423484249385,123.57887761961256,168
SA7036A,63,13.0,15.0,2.885983486734916,133.1992378493038,168
SA7036A,64,14.0,15.0,6.76129142335126,312.05960415467354,168
SA7036A,65,15.0,15.0,4.246497973800086,195.99221417538854,168
SA7036A,66,5.0,16.0,2.150675214546137,105.87939517765597,168
SA7036A,67,6.0,16.0,2.276008625726704,112.04965542039157,168
SA7036A,68,7.0,16.0,2.456597131268743,120.94016646246118,168
SA7036A,69,8.0,16.0,2.5807180503899487,127.05073478842822,168
SA7036A,70,9.0,16.0,2.676954209604154,131.78851493435835,168
SA7036A,71,10.0,16.0,2.773262698344622,136.52985591850447,168
SA7036A,72,11.0,16.0,2.8740921596802402,141.49376786118103,168
SA7036A,73,12.0,16.0,2.9898558344274675,147.19290261796763,168
SA7036A,74,13.0,16.0,3.1257273652176774,153.88196259533177,168
SA7036A,75,14.0,16.0,3.284166843108741,161.6820599684303,168
SA7036A,76,15.0,16.0,3.4663168099246326,170.64944295013575,168
SA7036A,77,5.0,17.0,2.008002289164013,105.03396589473296,168
SA7036A,78,6.0,17.0,2.04783077167363,107.11730190292835,168
SA7036A,79,7.0,17.0,2.1089371137442714,110.31363364200803,168
SA7036A,80,8.0,17.0,12.030439742208362,629.2845403616681,168
SA7036A,81,9.0,17.0,4.706788046482434,246.20122089292732,168
SA7036A,82,10.0,17.0,3.0809233296204597,161.15598954937786,168
SA7036A,83,11.0,17.0,3.0131524558988816,157.6110515393261,168
SA7036A,84,12.0,17.0,3.2602081107176777,170.53396271446312,168
SA7036A,85,13.0,17.0,3.496797339970924,182.909399321556,168
SA7036A,86,14.0,17.0,3.692033494009256,193.1217519943303,168
SA7036A,87,15.0,17.0,3.8655065198383842,202.19572565308465,168
SA7036A,88,5.0,18.0,2.6334429485116555,145.85222484064553,168
SA7036A,89,6.0,18.0,2.624543074144292,145.3593087218377,168
SA7036A,90,7.0,18.0,2.6263220592217484,145.4578371261276,168
SA7036A,91,8.0,18.0,2.6449170830411886,146.48771536843503,168
SA7036A,92,9.0,18.0,2.6837552670438884,148.6387532516615,168
SA7036A,93,10.0,18.0,2.744617776381928,152.00959992269136,168
SA7036A,94,11.0,18.0,2.8270866186803385,156.57710503460336,168
SA7036A,95,12.0,18.0,2.930338375898763,162.29566389593148,168
SA7036A,96,13.0,18.0,23.82699111646463,1319.648738758041,168
SA7036A,97,14.0,18.0,8.739833067873992,484.05229298994414,168
SA7036A,98,15.0,18.0,4.72686162524358,261.79541309041366,168
SA7036A,99,5.0,19.0,2.845527268795428,166.35390186804037,168
SA7036A,100,6.0,19.0,2.880313702585957,168.38757030502515,168
SA7036A,101,7.0,19.0,3.060741579815937,178.93566158923937,168
SA7036A,102,8.0,19.0,3.2100691304044617,187.66557993133776,168
SA7036A,103,9.0,19.0,3.313632477055092,193.7200525047592,168
SA7036A,104,10.0,19.0,3.3787501979250845,197.52693464792802,168
SA7036A,105,11.0,19.0,3.4275690684318696,200.38096092370927,168
SA7036A,106,12.0,19.0,3.475517302543694,203.18408845640056,168
SA7036A,107,13.0,19.0,3.5329115792120676,206.53944616932085,168
SA7036A,108,14.0,19.0,3.606036198810925,210.81442393048482,168
SA7036A,109,15.0,19.0,3.6986233539556963,216.2272114620253,168
SA7036A,110,5.0,20.0,2.736751236467161,168.41546070567142,168
SA7036A,111,6.0,20.0,2.732871814816322,168.1767270656198,168
SA7036A,112,7.0,20.0,47.008674642401736,2892.841516455491,168
SA7036A,113,8.0,20.0,15.561102506379065,957.6063080848654,168
SA7036A,114,9.0,20.0,6.155025243554177,378.7707842187185,168
SA7036A,115,10.0,20.0,3.8018322953194557,233.95891048119725,168
SA7036A,116,11.0,20.0,3.511221063280898,216.07514235574757,168
SA7036A,117,12.0,20.0,3.7080972323311308,228.19059891268495,168
SA7036A,118,13.0,20.0,3.9550841772884175,243.3897955254411,168
SA7036A,119,14.0,20.0,4.155180701654428,255.70342779411868,168
SA7036A,120,15.0,20.0,4.297922458122392,264.48753588445487,168
SA7036A,121,5.0,21.0,3.5229552274239118,227.63710700277582,168
SA7036A,122,6.0,21.0,3.489266515752089,225.4602979409042,168
SA7036A,123,7.0,21.0,3.4530290234552137,223.11879843864452,168
SA7036A,124,8.0,21.0,3.4249589421946056,221.30503934180527,168
SA7036A,125,9.0,21.0,3.412150258647514,220.47740132799316,168
SA7036A,126,10.0,21.0,3.4172322348712183,220.80577517629408,168
SA7036A,127,11.0,21.0,3.441156662585551,222.35166127475867,168
SA7036A,128,12.0,21.0,82.20520585865513,5311.72099394387,168
SA7036A,129,13.0,21.0,27.769378269731735,1794.3290574288196,168
SA7036A,130,14.0,21.0,10.435694402948414,674.3064075751282,168
SA7036A,131,15.0,21.0,5.481063961262773,354.1610559585176,168
SA7036A,132,5.0,22.0,3.6664854138928615,248.19285878659363,168
SA7036A,133,6.0,22.0,3.619524684915331,245.01397867119164,168
SA7036A,134,7.0,22.0,3.8311951063580514,259.3424379688527,168
SA7036A,135,8.0,22.0,4.026305743135902,272.549927227661,168
SA7036A,136,9.0,22.0,4.145664187306278,280.6295757561173,168
SA7036A,137,10.0,22.0,4.204530783153142,284.6143914749819,168
SA7036A,138,11.0,22.0,4.2260643592057425,286.07204893085026,168
SA7036A,139,12.0,22.0,4.231435766841533,286.43565190927296,168
SA7036A,140,13.0,22.0,4.235488165371732,286.7099681174711,168
SA7036A,141,14.0,22.0,4.248780953741297,287.6097876378724,168
SA7036A,142,15.0,22.0,4.276454886236334,289.48309999138263,168
SA7036A,143,5.0,23.0,3.6304326138957017,256.92292344492654,168
SA7036A,144,6.0,23.0,148.07667078110114,10479.272086047156,168
SA7036A,145,7.0,23.0,50.331703809084615,3561.9359618736808,168
SA7036A,146,8.0,23.0,17.689128138030604,1251.8459913067811,168
SA7036A,147,9.0,23.0,7.437080007153548,526.3164312754817,168
SA7036A,148,10.0,23.0,4.640932321592081,328.43521045113187,168
SA7036A,149,11.0,23.0,4.194181931538973,296.8190290012196,168
SA7036A,150,12.0,23.0,4.388747889245,310.5883121619538,168
SA7036A,151,13.0,23.0,4.668017545049261,330.3520108804092,168
SA7036A,152,14.0,23.0,4.881588402799013,345.4662561980839,168
SA7036A,153,15.0,23.0,5.019693974585141,355.239881278333,168
SA7036A,154,5.0,24.0,4.559432232612577,336.696534100621,168
SA7036A,155,6.0,24.0,4.51302253911129,333.26935673437214,168
SA7036A,156,7.0,24.0,4.450730048931715,328.66929592111126,168
SA7036A,157,8.0,24.0,4.388413582759965,324.06746457304354,168
SA7036A,158,9.0,24.0,4.334780687500001,320.10688153846166,168
SA7036A,159,10.0,24.0,4.294652953631003,317.14360272967406,168
SA7036A,160,11.0,24.0,235.0110578329524,17354.66273227956,168
SA7036A,161,12.0,24.0,82.02596859625079,6057.302296338519,168
SA7036A,162,13.0,24.0,29.21207760291261,2157.199576830469,168
SA7036A,163,14.0,24.0,11.654068120354184,860.6081073492319,168
SA7036A,164,15.0,24.0,6.2939507098676195,464.7840524209934,168
SA7036A,165,5.0,25.0,4.56522206757763,351.1709282752023,168
SA7036A,166,6.0,25.0,4.511802319245025,347.0617168650019,168
SA7036A,167,7.0,25.0,4.766642232629746,366.6647871253651,168
SA7036A,168,8.0,25.0,4.998977199366857,384.5367076436044,168
SA7036A,169,9.0,25.0,5.144393938612655,395.72261066251195,168
SA7036A,170,10.0,25.0,5.208767385657637,400.6744142813567,168
SA7036A,171,11.0,25.0,5.218004893643842,401.3849918187571,168
SA7036A,172,12.0,25.0,5.196072296119687,399.6978689322836,168
SA7036A,173,13.0,25.0,5.162991374283059,397.1531826371583,168
SA7036A,174,14.0,25.0,5.131124144768317,394.7018572898706,168
SA7036A,175,15.0,25.0,5.107971893572639,392.920914890203,168
A18,0,5.0,10.0,1.4316306784530313,44.05017472163173,168
A18,1,6.0,10.0,1.581252715042338,48.6539296936104,168
A18,2,7.0,10.0,1.794936163679856,55.22880503630325,168
A18,3,8.0,10.0,2.074167799274731,63.82054766999171,168
A18,4,9.0,10.0,2.4163144331180484,74.34813640363224,168
A18,5,10.0,10.0,2.8144506377748075,86.59848116230175,168
A18,6,11.0,10.0,3.0763088114219848,94.65565573606105,168
A18,7,12.0,10.0,3.499197019824212,107.66760060997575,168
A18,8,13.0,10.0,3.987834452712441,122.70259854499818,168
A18,9,14.0,10.0,4.526381732083063,139.27328406409424,168
A18,10,15.0,10.0,5.106629876261687,157.1270731157442,168
A18,11,5.0,11.0,1.114219277837216,37.71203709602885,168
A18,12,6.0,11.0,1.317458265043614,44.590895124553086,168
A18,13,7.0,11.0,1.555988319279199,52.664220037142115,168
A18,14,8.0,11.0,1.8272501596090243,61.84539001753619,168
A18,15,9.0,11.0,2.130475800698378,72.10841171594508,168
A18,16,10.0,11.0,2.8470602125250686,96.36203796238694,168
A18,17,11.0,11.0,3.099872468932863,104.91876048695845,168
A18,18,12.0,11.0,3.414253813395469,115.5593598380005,168
A18,19,13.0,11.0,3.782749882413656,128.03153448169297,168
A18,20,14.0,11.0,4.209689464333936,142.48179725437936,168
A18,21,15.0,11.0,4.691660558478577,158.79466505619797,168
A18,22,5.0,12.0,1.3332265329809143,49.22682583314145,168
A18,23,6.0,12.0,1.36745115164372,50.4905040606912,168
A18,24,7.0,12.0,1.4932508262269768,55.13541512222683,168
A18,25,8.0,12.0,1.6840605944669922,62.18069887262741,168
A18,26,9.0,12.0,1.9231550483288657,71.00880178445043,168
A18,27,10.0,12.0,2.2023144530503513,81.31622595878218,168
A18,28,11.0,12.0,2.516296364550315,92.90940422955008,168
A18,29,12.0,12.0,2.8623584171459617,105.68708001769703,168
A18,30,13.0,12.0,3.2363312645407416,119.49530822919661,168
A18,31,14.0,12.0,3.6366678170936293,134.27696555422628,168
A18,32,15.0,12.0,4.718614757963708,174.22577567866,168
A18,33,5.0,13.0,1.819229685319343,72.76918741277372,168
A18,34,6.0,13.0,1.8336477346108186,73.34590938443274,168
A18,35,7.0,13.0,1.9049422091732156,76.19768836692862,168
A18,36,8.0,13.0,2.0331589102825802,81.32635641130322,168
A18,37,9.0,13.0,2.2201604678967266,88.80641871586906,168
A18,38,10.0,13.0,2.6567312462619395,106.26924985047758,168
A18,39,11.0,13.0,2.637890320562868,105.51561282251471,168
A18,40,12.0,13.0,2.7592014877968767,110.36805951187506,168
A18,41,13.0,13.0,2.981165962166147,119.24663848664588,168
A18,42,14.0,13.0,3.2715978494117732,130.86391397647088,168
A18,43,15.0,13.0,3.6124585158510714,144.49834063404282,168
A18,44,5.0,14.0,1.2913978829810806,55.62944726687732,168
A18,45,6.0,14.0,1.4259599555432028,61.4259673157072,168
A18,46,7.0,14.0,1.5852877176898206,68.28931706971535,168
A18,47,8.0,14.0,1.766263804360868,76.08521003400662,168
A18,48,9.0,14.0,3.522122340481143,151.72219312841844,168
A18,49,10.0,14.0,2.938560821066125,126.58415844592538,168
A18,50,11.0,14.0,2.9371342398819076,126.52270571798987,168
A18,51,12.0,14.0,3.0526927609426933,131.50061124060832,168
A18,52,13.0,14.0,3.2292458215454096,139.10597385118686,168
A18,53,14.0,14.0,3.466033254950069,149.30604790554142,168
A18,54,15.0,14.0,4.638887808821677,199.8290133030876,168
A18,55,5.0,15.0,2.206591172093141,101.84266948122189,168
A18,56,6.0,15.0,1.908785016640474,88.09776999879111,168
A18,57,7.0,15.0,1.8027670733934222,83.20463415661949,168
A18,58,8.0,15.0,1.8197271498982899,83.98740691838259,168
A18,59,9.0,15.0,1.9183304145817546,88.53832682685022,168
A18,60,10.0,15.0,2.0733845109498072,95.69466973614495,168
A18,61,11.0,15.0,2.2706184996696366,104.79777690782934,168
A18,62,12.0,15.0,2.4970200298352254,115.24707830008732,168
A18,63,13.0,15.0,2.746469742786633,126.76014197476768,168
A18,64,14.0,15.0,6.423334361332947,296.4615859076745,168
A18,65,15.0,15.0,4.58780350285601,211.74477705489278,168
A18,66,5.0,16.0,2.4989722377097956,123.02632554878991,168
A18,67,6.0,16.0,2.352762595494581,115.82831239357937,168
A18,68,7.0,16.0,2.311833000675164,113.81331695631576,168
A18,69,8.0,16.0,2.3426294152661016,115.3294481361773,168
A18,70,9.0,16.0,4.900368149347498,241.24889350633833,168
A18,71,10.0,16.0,3.855606449515027,189.81447136073976,168
A18,72,11.0,16.0,3.2459404643239806,159.8001459359498,168
A18,73,12.0,16.0,2.9712154356302056,146.27522144641011,168
A18,74,13.0,16.0,2.9089016086971107,143.20746381278084,168
A18,75,14.0,16.0,2.9821615981348897,146.81410944664069,168
A18,76,15.0,16.0,3.144156500619289,154.78924310741112,168
A18,77,5.0,17.0,1.6575058478576392,86.70030588793806,168
A18,78,6.0,17.0,1.7347834742783073,90.74252019301913,168
A18,79,7.0,17.0,1.8408226211251497,96.28918325885397,168
A18,80,8.0,17.0,10.238951800900024,535.5759403547704,168
A18,81,9.0,17.0,4.797068792471462,250.92359837543032,168
A18,82,10.0,17.0,3.5822994751290214,187.38181869905648,168
A18,83,11.0,17.0,3.2918360405496303,172.18834673644218,168
A18,84,12.0,17.0,3.230751223842499,168.99314093945375,168
A18,85,13.0,17.0,3.268322074021873,170.9583854103749,168
A18,86,14.0,17.0,8.321732158317081,435.29060520427805,168
A18,87,15.0,17.0,6.414534320484049,335.52948753301183,168
A18,88,5.0,18.0,3.9740144592985014,220.09926236114774,168
A18,89,6.0,18.0,3.088243426432171,171.04117438701257,168
A18,90,7.0,18.0,2.604461804014932,144.24711529928854,168
A18,91,8.0,18.0,2.3714316029613465,131.3408272409361,168
A18,92,9.0,18.0,2.296705577425403,127.2021550574069,168
A18,93,10.0,18.0,2.326025028011783,128.82600155142183,168
A18,94,11.0,18.0,2.4201339696989677,134.03818909101975,168
A18,95,12.0,18.0,2.5567714884307855,141.60580551308965,168
A18,96,13.0,18.0,19.356689219352464,1072.062787533367,168
A18,97,14.0,18.0,7.9558666671701035,440.63261541249807,168
A18,98,15.0,18.0,5.226286583993652,289.4558723442638,168
A18,99,5.0,19.0,3.401623389591243,198.86413662225723,168
A18,100,6.0,19.0,3.05169827313562,178.40697596792856,168
A18,101,7.0,19.0,2.8865165314153827,168.750197221207,168
A18,102,8.0,19.0,12.773552088394357,746.7615067061316,168
A18,103,9.0,19.0,8.913623307162,521.1041318033169,168
A18,104,10.0,19.0,6.341470229305355,370.73210571323614,168
A18,105,11.0,19.0,4.814828295937209,281.48226960863684,168
A18,106,12.0,19.0,3.9505626034990597,230.95596758917577,168
A18,107,13.0,19.0,3.4972084295052306,204.4521851095365,168
A18,108,14.0,19.0,3.3003623090019,192.94425806472643,168
A18,109,15.0,19.0,3.268891102592955,191.10440292081887,168
A18,110,5.0,20.0,2.2120081478933633,136.1235783318993,168
A18,111,6.0,20.0,2.2127691878248776,136.170411558454,168
A18,112,7.0,20.0,37.003436972233004,2277.1345829066463,168
A18,113,8.0,20.0,12.659799434864267,779.0645806070318,168
A18,114,9.0,20.0,6.332745535890897,389.707417593286,168
A18,115,10.0,20.0,4.548847324733179,279.9290661374264,168
A18,116,11.0,20.0,3.94996398173029,243.07470656801783,168
A18,117,12.0,20.0,3.7009351444617833,227.74985504380206,168
A18,118,13.0,20.0,20.287730233986508,1248.475706706862,168
A18,119,14.0,20.0,14.082736947770504,866.6299660166464,168
A18,120,15.0,20.0,9.887375529818296,608.4538787580491,168
A18,121,5.0,21.0,6.768987683308969,437.3807426138103,168
A18,122,6.0,21.0,5.001343177984558,323.1637130390022,168
A18,123,7.0,21.0,3.952070256078416,255.36453962352843,168
A18,124,8.0,21.0,3.3481985274681465,216.3451356210187,168
A18,125,9.0,21.0,3.0278220767358586,195.64388803524008,168
A18,126,10.0,21.0,2.884632982594811,186.39166964458778,168
A18,127,11.0,21.0,2.8528079705444798,184.3352842505664,168
A18,128,12.0,21.0,64.32229347512026,4156.20973223854,168
