,,mass,airspeed,lift,cl,CDind,CDff,e,wing_l,fs_v,Cd0,Cd,drag,power,solar_power
MH45,156,7.0,24.0,68.67,0.15144194292550447,0.0003851,0.000385,0.9929,68.67,24.0,0.008935430743903012,0.00932053074390301,4.226311640089437,312.09685957583537,168
MH45,157,8.0,24.0,78.48,0.17307650620057655,0.0005029,0.0005029,0.9928,78.48,24.0,0.008909097001509403,0.009411997001509404,4.267786199834888,315.15959629549945,168
MH45,158,9.0,24.0,88.29,0.19471106947564862,0.0006364,0.0006366,0.9927,88.29,24.0,0.00889153886077631,0.009527938860776311,4.320359003128722,319.0418956156595,168
MH45,159,10.0,24.0,98.10000000000001,0.2163456327507207,0.0007856,0.000786,0.9927,98.10000000000001,24.0,0.008882203132732464,0.009667803132732463,4.383779211359631,323.7252340696342,168
MH45,160,11.0,24.0,107.91000000000001,0.23798019602579276,0.0009504,0.0009512,0.9926,107.91000000000001,24.0,0.00888062393010576,0.009831023930105761,4.457790227984912,329.19066298965504,168
MH45,161,12.0,24.0,117.72,0.2596147593008648,0.0011309,0.0011321,0.9926,117.72,24.0,0.008886422667323231,0.010017322667323232,4.5422657308580945,335.42885397105925,168
MH45,162,13.0,24.0,127.53,0.2812493225759369,0.0013271,0.0013288,0.9925,127.53,24.0,0.008899308060511072,0.010226408060511071,4.637073639901309,342.43005340809657,168
MH45,163,14.0,24.0,137.34,0.30288388585100895,0.0015389,0.0015412,0.9925,137.34,24.0,0.008919076127494622,0.010457976127494622,4.74207611710528,350.18408249392826,168
MH45,164,15.0,24.0,147.15,0.324518449126081,0.0017664,0.0017694,0.9925,147.15,24.0,0.008945610187798374,0.010712010187798373,4.857265598856975,358.69038268482274,168
MH45,165,5.0,25.0,49.050000000000004,0.0996920675715321,0.000167,0.0001668,0.9932,49.050000000000004,25.0,0.00902453001227559,0.00919153001227559,4.522371318847641,347.87471683443397,168
MH45,166,6.0,25.0,58.86,0.1196304810858385,0.0002404,0.0002402,0.993,58.86,25.0,0.008977450100396956,0.009217850100396956,4.535321198951459,348.87086145780444,168
MH45,167,7.0,25.0,68.67,0.13956889460014493,0.0003271,0.000327,0.9929,68.67,25.0,0.008939332797379808,0.009266432797379808,4.559224618200929,350.70958601545607,168
MH45,168,8.0,25.0,78.48,0.15950730811445135,0.0004272,0.0004271,0.9928,78.48,25.0,0.008909576439526244,0.009336776439526243,4.593834750494623,353.3719038842018,168
MH45,169,9.0,25.0,88.29,0.17944572162875777,0.0005406,0.0005407,0.9928,88.29,25.0,0.008887641981981297,0.009428241981981297,4.638837176130958,356.83362893315064,168
MH45,170,10.0,25.0,98.10000000000001,0.1993841351430642,0.0006673,0.0006675,0.9927,98.10000000000001,25.0,0.008873052998732936,0.009540352998732935,4.693997486330384,361.07672971772183,168
MH45,171,11.0,25.0,107.91000000000001,0.2193225486573706,0.0008073,0.0008078,0.9927,107.91000000000001,25.0,0.00886539568261207,0.00967269568261207,4.759112081727995,366.08554474830726,168
MH45,172,12.0,25.0,117.72,0.239260962171677,0.0009607,0.0009614,0.9926,117.72,25.0,0.008864318845292537,0.009825018845292537,4.834057373880913,371.8505672216087,168
MH45,173,13.0,25.0,127.53,0.25919937568598345,0.0011273,0.0011285,0.9926,127.53,25.0,0.00886953391729112,0.00999683391729112,4.918592979238716,378.35330609528586,168
MH45,174,14.0,25.0,137.34,0.27913778920028987,0.0013073,0.0013089,0.9925,137.34,25.0,0.008880814947967535,0.010188114947967536,5.012706129695207,385.5927792073236,168
MH45,175,15.0,25.0,147.15,0.2990762027145963,0.0015005,0.0015027,0.9925,147.15,25.0,0.008897998605524433,0.010398498605524433,5.116218060529237,393.55523542532586,168
SA7036B,0,5.0,10.0,49.050000000000004,0.6230754223220756,0.0065264,0.006541,0.9904,49.050000000000004,10.0,0.011356887595673541,0.017883287595673543,1.407815531061606,43.317400955741725,168
SA7036B,1,6.0,10.0,58.86,0.7476905067864906,0.0093868,0.0094238,0.9907,58.86,10.0,0.011918132614722354,0.021304932614722355,1.6771756794026684,51.60540552008211,168
SA7036B,2,7.0,10.0,68.67,0.8723055912509058,0.0127585,0.012837,0.9909,68.67,10.0,0.013281685184882243,0.026040185184882242,2.0499461823712193,63.07526714988366,168
SA7036B,3,8.0,10.0,78.48,0.9969206757153208,0.0166364,0.0167841,0.9911,78.48,10.0,0.016127978930525234,0.03276437893052524,2.579290931670767,79.36279789756205,168
SA7036B,4,9.0,10.0,88.29,1.121535760179736,0.0210139,0.0212694,0.9912,88.29,10.0,0.021405503680625427,0.042419403680625425,3.3393577663205463,102.74946973293989,168
SA7036B,5,10.0,10.0,98.10000000000001,1.2461508446441512,0.0258834,0.0262977,0.9913,98.10000000000001,10.0,0.030330805468759027,0.05621420546875903,4.425317833861442,136.16362565727513,168
SA7036B,6,11.0,10.0,107.91000000000001,1.3707659291085663,0.0312356,0.0318748,0.9914,107.91000000000001,10.0,0.044388486533104315,0.07562408653310432,5.953310484667699,183.17878414362147,168
SA7036B,7,12.0,10.0,117.72,1.4953810135729813,0.0370598,0.0380069,0.9915,117.72,10.0,0.06533120531644163,0.10239100531644163,8.060466888670474,248.01436580524535,168
SA7036B,8,13.0,10.0,127.53,1.6199960980373964,0.0433436,0.0447012,0.9915,127.53,10.0,0.09517967646615348,0.13852327646615348,10.904886418634293,335.534966727209,168
SA7036B,9,14.0,10.0,137.34,1.7446111825018116,0.0500726,0.0519656,0.9916,137.34,10.0,0.13622267083422437,0.18629527083422437,14.665613033433488,451.24963179795344,168
SA7036B,10,15.0,10.0,147.15,1.8692262669662265,0.0572302,0.059809,0.9916,147.15,10.0,0.191017015477241,0.24824721547724102,19.54261953356984,601.3113702636873,168
SA7036B,11,5.0,11.0,49.050000000000004,0.5149383655554344,0.0044617,0.0044669,0.99,49.050000000000004,11.0,0.010617712644754218,0.01507941264475422,1.4363761562558692,48.61580836558326,168
SA7036B,12,6.0,11.0,58.86,0.6179260386665212,0.0064192,0.0064332,0.9904,58.86,11.0,0.01078314658982783,0.01720234658982783,1.638594357444941,55.460116713521074,168
SA7036B,13,7.0,11.0,68.67,0.720913711777608,0.0087289,0.0087597,0.9907,68.67,11.0,0.011220891433013922,0.01994979143301392,1.9002997936147974,64.31783916850083,168
SA7036B,14,8.0,11.0,78.48,0.8239013848886949,0.0113884,0.011448,0.9909,78.48,11.0,0.012113818077882707,0.023502218077882706,2.2386830615673885,75.77081131458851,168
SA7036B,15,9.0,11.0,88.29,0.9268890579997818,0.0143952,0.0144999,0.991,88.29,11.0,0.013757125052579023,0.028152325052579023,2.6816249015346423,90.76268897501865,168
SA7036B,16,10.0,11.0,98.10000000000001,1.0298767311108687,0.0177458,0.0179177,0.9911,98.10000000000001,11.0,0.016558338509822322,0.03430413850982232,3.267610468471973,110.59604662520523,168
SA7036B,17,11.0,11.0,107.91000000000001,1.1328644042219556,0.0214364,0.021704,0.9912,107.91000000000001,11.0,0.021037312226906687,0.042473712226906685,4.04579600994111,136.93463418262215,168
SA7036B,18,12.0,11.0,117.72,1.2358520773330424,0.0254625,0.0258614,0.9913,117.72,11.0,0.027826227605700814,0.05328872760570082,5.075970764462766,171.8020874125859,168
SA7036B,19,13.0,11.0,127.53,1.3388397504441292,0.0298189,0.0303933,0.9914,127.53,11.0,0.037669593672648036,0.06748849367264803,6.428556961516637,217.58192792825542,168
SA7036B,20,14.0,11.0,137.34,1.441827423555216,0.0344998,0.0353032,0.9914,137.34,11.0,0.05142424707876631,0.0859240470787663,8.18461934695324,277.0178855891865,168
SA7036B,21,15.0,11.0,147.15,1.544815096666303,0.0394983,0.0405948,0.9915,147.15,11.0,0.0700593520996482,0.1095576520996482,10.435817555934744,353.2122865085605,168
SA7036B,22,5.0,12.0,49.050000000000004,0.4326912655014414,0.0031525,0.0031543,0.9896,49.050000000000004,12.0,0.01022049988157755,0.01337299988157755,1.515966917962188,55.97416312475771,168
SA7036B,23,6.0,12.0,58.86,0.5192295186017296,0.0045362,0.0045416,0.9901,58.86,12.0,0.010226835402897417,0.014763035402897418,1.6735417241966632,61.79230981649217,168
SA7036B,24,7.0,12.0,68.67,0.6057677717020179,0.0061698,0.0061824,0.9904,68.67,12.0,0.010382503022964815,0.016552303022964815,1.8763735901521674,69.28148640561848,168
SA7036B,25,8.0,12.0,78.48,0.6923060248023062,0.0080521,0.0080773,0.9906,78.48,12.0,0.010718158348592006,0.018770258348592007,2.1278016114595477,78.5649825769679,168
SA7036B,26,9.0,12.0,88.29,0.7788442779025945,0.010182,0.0102272,0.9908,88.29,12.0,0.011317564224805107,0.021499564224805107,2.437196470801368,89.98879276805049,168
SA7036B,27,10.0,12.0,98.10000000000001,0.8653825310028828,0.0125579,0.0126334,0.9909,98.10000000000001,12.0,0.012317590734844086,0.02487549073484409,2.819892421748084,104.11910480300618,168
SA7036B,28,11.0,12.0,107.91000000000001,0.951920784103171,0.0151781,0.0152969,0.9911,107.91000000000001,12.0,0.01390821520016276,0.02908631520016276,3.2972326328672583,121.74397413663722,168
SA7036B,29,12.0,12.0,117.72,1.0384590372034592,0.0180404,0.0182192,0.9911,117.72,12.0,0.016332522180428796,0.0343729221804288,3.896523843614348,143.8716496103759,168
SA7036B,30,13.0,12.0,127.53,1.1249972903037475,0.0211426,0.0214017,0.9912,127.53,12.0,0.019886703473523722,0.04102930347352372,4.651093044469221,171.73266625732506,168
SA7036B,31,14.0,12.0,137.34,1.2115355434040358,0.0244819,0.0248462,0.9913,137.34,12.0,0.024920058115542907,0.049401958115542904,5.6002194607723315,206.77733393620917,168
SA7036B,32,15.0,12.0,147.15,1.298073796504324,0.0280554,0.0285545,0.9914,147.15,12.0,0.03183499238079557,0.05989039238079557,6.789191232861245,250.67783013641514,168
SA7036B,33,5.0,13.0,49.050000000000004,0.368683681847382,0.0022902,0.0022908,0.9891,49.050000000000004,13.0,0.009931246895382414,0.012221446895382414,1.6259520009531017,65.03808003812406,168
SA7036B,34,6.0,13.0,58.86,0.44242041821685835,0.0032956,0.0032977,0.9897,58.86,13.0,0.009833386021939861,0.013128986021939862,1.7466918013548722,69.86767205419488,168
SA7036B,35,7.0,13.0,68.67,0.5161571545863348,0.0044828,0.0044881,0.99,68.67,13.0,0.009863520995200211,0.014346320995200211,1.9086471125832587,76.34588450333032,168
SA7036B,36,8.0,13.0,78.48,0.5898938909558111,0.0058514,0.0058624,0.9903,78.48,13.0,0.010005053868140858,0.015856453868140857,2.1095565128761664,84.38226051504665,168
SA7036B,37,9.0,13.0,88.29,0.6636306273252875,0.0074009,0.0074212,0.9905,88.29,13.0,0.010268158707120008,0.01766905870712001,2.350707048496377,94.02828193985509,168
SA7036B,38,10.0,13.0,98.10000000000001,0.737367363694764,0.0091303,0.0091649,0.9907,98.10000000000001,13.0,0.010689781591876689,0.01982008159187669,2.636881017381147,105.47524069524587,168
SA7036B,39,11.0,13.0,107.91000000000001,0.8111041000642404,0.011039,0.0110942,0.9908,107.91000000000001,13.0,0.011333640615530738,0.022372640615530737,2.9764757059306097,119.05902823722438,168
SA7036B,40,12.0,13.0,117.72,0.8848408364337167,0.0131258,0.0132098,0.991,117.72,13.0,0.012290225884582815,0.025416025884582815,3.3813703481317763,135.254813925271,168
SA7036B,41,13.0,13.0,127.53,0.9585775728031931,0.0153897,0.0155125,0.9911,127.53,13.0,0.013676799518914396,0.029066499518914393,3.8670325582593317,154.68130233037328,168
SA7036B,42,14.0,13.0,137.34,1.0323143091726696,0.0178292,0.0180031,0.9911,137.34,13.0,0.015637395651787775,0.03346659565178778,4.4524252022624395,178.09700809049758,168
SA7036B,43,15.0,13.0,147.15,1.106051045542146,0.020443,0.0206826,0.9912,147.15,13.0,0.018342820429846054,0.03878582042984605,5.160099526377935,206.40398105511736,168
SA7036B,44,5.0,14.0,49.050000000000004,0.317895623633712,0.0017037,0.0017039,0.9885,49.050000000000004,14.0,0.009711108082814559,0.01141480808281456,1.7612583968981657,75.86959248176713,168
SA7036B,45,6.0,14.0,58.86,0.38147474836045436,0.0024515,0.0024523,0.9892,58.86,14.0,0.009528379253170113,0.011979879253170114,1.8484465770597016,79.62539101180252,168
SA7036B,46,7.0,14.0,68.67,0.44505387308719674,0.0033348,0.003337,0.9897,68.67,14.0,0.009472565079450334,0.012807365079450335,1.976124269866859,85.12535316349548,168
SA7036B,47,8.0,14.0,78.48,0.5086329978139391,0.0043533,0.0043582,0.99,78.48,14.0,0.009515538248699416,0.013868838248699417,2.1399052567094414,92.18053413517593,168
SA7036B,48,9.0,14.0,88.29,0.5722121225406815,0.0055067,0.005516,0.9903,88.29,14.0,0.009643402323886698,0.015150102323886697,2.337599085172928,100.69657597667995,168
SA7036B,49,10.0,14.0,98.10000000000001,0.635791247267424,0.0067947,0.0068109,0.9905,98.10000000000001,14.0,0.009856491743906678,0.01665119174390668,2.5692110690384773,110.67370758934979,168
SA7036B,50,11.0,14.0,107.91000000000001,0.6993703719941664,0.0082167,0.0082432,0.9906,107.91000000000001,14.0,0.01016937182357899,0.01838607182357899,2.8368959995047636,122.20475074789752,168
SA7036B,51,12.0,14.0,117.72,0.7629494967209087,0.0097723,0.0098132,0.9908,117.72,14.0,0.010610838753648422,0.020383138753648423,3.1450352931515786,135.47844339729878,168
SA7036B,52,13.0,14.0,127.53,0.8265286214476512,0.0114608,0.0115213,0.9909,127.53,14.0,0.011223919600784909,0.022684719600784907,3.5001598439762303,150.77611635589915,168
SA7036B,53,14.0,14.0,137.34,0.8901077461743935,0.0132817,0.0133681,0.991,137.34,14.0,0.012065872307583533,0.025347572307583534,3.911027171357146,168.47501661230783,168
SA7036B,54,15.0,14.0,147.15,0.9536868709011359,0.0152341,0.0153539,0.9911,147.15,14.0,0.013208185692564522,0.028442285692564524,4.388528842497547,189.0443193691251,168
SA7036B,55,5.0,15.0,49.050000000000004,0.27692240992092243,0.0012936,0.0012937,0.9879,49.050000000000004,15.0,0.009534356506562217,0.010827956506562217,1.9179064157304573,88.51875764909802,168
SA7036B,56,6.0,15.0,58.86,0.3323068919051069,0.0018613,0.0018616,0.9887,58.86,15.0,0.009280311941556214,0.011141611941556214,1.9734627684678496,91.08289700620844,168
SA7036B,57,7.0,15.0,68.67,0.3876913738892914,0.0025319,0.0025328,0.9893,68.67,15.0,0.009152341883882361,0.011684241883882361,2.069576328503305,95.51890746938331,168
SA7036B,58,8.0,15.0,78.48,0.4430758558734759,0.0033053,0.0033074,0.9897,78.48,15.0,0.009122753362557716,0.012428053362557716,2.2013242539942195,101.59958095357935,168
SA7036B,59,9.0,15.0,88.29,0.4984603378576604,0.0041813,0.0041856,0.99,88.29,15.0,0.009171754445739493,0.013353054445739494,2.365165465483829,109.16148302233057,168
SA7036B,60,10.0,15.0,98.10000000000001,0.5538448198418449,0.0051597,0.0051675,0.9902,98.10000000000001,15.0,0.009287454240725052,0.014447154240725051,2.558958358443869,118.10577038971701,168
SA7036B,61,11.0,15.0,107.91000000000001,0.6092293018260294,0.0062403,0.0062533,0.9904,107.91000000000001,15.0,0.009465862893951899,0.015706162893951898,2.7819608032745755,128.39819092036504,168
SA7036B,62,12.0,15.0,117.72,0.6646137838102139,0.0074227,0.0074432,0.9905,117.72,15.0,0.00971089159099769,0.01713359159099769,3.0347947202193595,140.0674486255089,168
SA7036B,63,13.0,15.0,127.53,0.7199982657943983,0.0087068,0.0087375,0.9907,127.53,15.0,0.010034352556580226,0.018741152556580227,3.3195346420781218,153.20929117283637,168
SA7036B,64,14.0,15.0,137.34,0.7753827477785828,0.010092,0.0101363,0.9908,137.34,15.0,0.01045595905455746,0.02054795905455746,3.639566013865947,167.979969870736,168
SA7036B,65,15.0,15.0,147.15,0.8307672297627673,0.0115781,0.0116401,0.9909,147.15,15.0,0.011003325387927487,0.022581425387927484,3.999744605697073,184.60359718601876,168
SA7036B,66,5.0,16.0,49.050000000000004,0.24338883684456075,0.0009999,0.001,0.9872,49.050000000000004,16.0,0.009552598391572862,0.010552498391572861,2.1266383981168864,104.69604421498515,168
SA7036B,67,6.0,16.0,58.86,0.29206660421347286,0.0014386,0.0014387,0.9882,58.86,16.0,0.00923723460864227,0.01067583460864227,2.151494268770963,105.91971784718586,168
SA7036B,68,7.0,16.0,68.67,0.340744371582385,0.0019569,0.0019572,0.9888,68.67,16.0,0.00904135230473644,0.010998252304736441,2.216470905326891,109.11856764686232,168
SA7036B,69,8.0,16.0,78.48,0.3894221389512972,0.0025546,0.0025554,0.9893,78.48,16.0,0.008941654375130876,0.011496254375130877,2.316832950971767,114.05946835553314,168
SA7036B,70,9.0,16.0,88.29,0.43809990632020934,0.0032316,0.0032336,0.9896,88.29,16.0,0.008919454949373547,0.012151054949373546,2.4487945009877805,120.5560369717061,168
SA7036B,71,10.0,16.0,98.10000000000001,0.4867776736891215,0.003988,0.0039917,0.9899,98.10000000000001,16.0,0.008960679391284882,0.012948679391284882,2.6095392556896453,128.46962489549023,168
SA7036B,72,11.0,16.0,107.91000000000001,0.5354554410580337,0.0048235,0.00483,0.9901,107.91000000000001,16.0,0.009055864298957774,0.013879364298957773,2.7970996028000163,137.7033650609239,168
SA7036B,73,12.0,16.0,117.72,0.5841332084269457,0.005738,0.0057484,0.9903,117.72,16.0,0.009200157504757576,0.014938157504757577,3.010477535074074,148.20812480364668,168
SA7036B,74,13.0,16.0,127.53,0.6328109757958579,0.0067313,0.0067472,0.9905,127.53,16.0,0.009393318075322107,0.016124618075322106,3.2495841914872305,159.97952942706362,168
SA7036B,75,14.0,16.0,137.34,0.68148874316477,0.0078032,0.0078265,0.9906,137.34,16.0,0.009639716311561648,0.017442916311561647,3.515260010172563,173.05895434695694,168
SA7036B,76,15.0,16.0,147.15,0.7301665105336822,0.0089535,0.0089864,0.9907,147.15,16.0,0.009948333748658934,0.018901833748658933,3.8092747284208093,187.53352509148598,168
SA7036B,77,5.0,17.0,49.050000000000004,0.21559703194535487,0.0007851,0.0007852,0.9865,49.050000000000004,17.0,0.009724804687106065,0.010509904687106065,2.3910849803962684,125.07213743611251,168
SA7036B,78,6.0,17.0,58.86,0.2587164383344258,0.0011295,0.0011295,0.9876,58.86,17.0,0.009364278159147367,0.010493778159147368,2.3874160699792895,124.88022519891665,168
SA7036B,79,7.0,17.0,68.67,0.3018358447234968,0.0015362,0.0015364,0.9883,68.67,17.0,0.009112772350215969,0.010648972350215969,2.422723954337569,126.72709914996513,168
SA7036B,80,8.0,17.0,78.48,0.3449552511125678,0.0020054,0.0020058,0.9889,78.48,17.0,0.008951735515867913,0.010957135515867914,2.492833469013351,130.39436607146757,168
SA7036B,81,9.0,17.0,88.29,0.3880746575016388,0.0025369,0.0025378,0.9893,88.29,17.0,0.008865428619537817,0.011402328619537817,2.5941183593384807,135.6923449500128,168
SA7036B,82,10.0,17.0,98.10000000000001,0.43119406389070974,0.0031308,0.0031325,0.9896,98.10000000000001,17.0,0.008840925332538876,0.011971725332538876,2.723660535873549,142.4683972610779,168
SA7036B,83,11.0,17.0,107.91000000000001,0.4743134702797807,0.0037868,0.00379,0.9898,107.91000000000001,17.0,0.008868112034062858,0.012654912034062858,2.8790908189687485,150.59859668451912,168
SA7036B,84,12.0,17.0,117.72,0.5174328766688516,0.0045049,0.0045103,0.99,117.72,17.0,0.008939687811180104,0.013444587811180103,3.058748194203016,159.99605938908087,168
SA7036B,85,13.0,17.0,127.53,0.5605522830579226,0.0052851,0.0052935,0.9902,127.53,17.0,0.009051164458839538,0.014336264458839537,3.2616115600529723,170.60737391046314,168
SA7036B,86,14.0,17.0,137.34,0.6036716894469936,0.0061272,0.0061396,0.9904,137.34,17.0,0.009200866479868649,0.01532806647986865,3.48725422633888,182.41022107003369,168
SA7036B,87,15.0,17.0,147.15,0.6467910958360645,0.0070311,0.0070489,0.9905,147.15,17.0,0.009389931084973505,0.016421031084973503,3.7359121665557056,195.41694409675995,168
SA7036B,88,5.0,18.0,49.050000000000004,0.19230722911175172,0.0006251,0.0006252,0.9857,49.050000000000004,18.0,0.009923275579583675,0.010548375579583675,2.6904751556578983,149.0109316979759,168
